FINAL SELECTION REPORT
========================================
Total Unique Structures: 21240
Breakdown by Source:
  - EXP_BEST: 7473
  - EXP_OTHER: 12438
  - AF_TRIMMED: 1131
  - AF_RAW: 198

Detailed List:
PDB_ID	Source	Original_File
7UPZ	EXP_OTHER	clean_7UPZ.pdb
9JJ7	EXP_OTHER	clean_9JJ7.pdb
6RCN	EXP_OTHER	clean_6RCN.pdb
5GLJ	EXP_OTHER	clean_5GLJ.pdb
6Z3E	EXP_OTHER	clean_6Z3E.pdb
6MTW	EXP_OTHER	clean_6MTW.pdb
5F2U	EXP_OTHER	clean_5F2U.pdb
8K1J	EXP_OTHER	clean_8K1J.pdb
7PK4	EXP_OTHER	clean_7PK4.pdb
5EMK	EXP_OTHER	clean_5EMK.pdb
3L4V	EXP_OTHER	clean_3L4V.pdb
6GTT	EXP_OTHER	clean_6GTT.pdb
8S31	EXP_OTHER	clean_8S31.pdb
6LYN	EXP_OTHER	clean_6LYN.pdb
6ONI	EXP_OTHER	clean_6ONI.pdb
6P1R	EXP_OTHER	clean_6P1R.pdb
5LHZ	EXP_OTHER	clean_5LHZ.pdb
1UVR	EXP_OTHER	clean_1UVR.pdb
4BD2	EXP_OTHER	clean_4BD2.pdb
7T1E	EXP_OTHER	clean_7T1E.pdb
3MW1	EXP_OTHER	clean_3MW1.pdb
2A4Z	EXP_OTHER	clean_2A4Z.pdb
5TXZ	EXP_OTHER	clean_5TXZ.pdb
8F14	EXP_OTHER	clean_8F14.pdb
2CKK	EXP_OTHER	clean_2CKK.pdb
8RD0	EXP_OTHER	clean_8RD0.pdb
6RCF	EXP_OTHER	clean_6RCF.pdb
3BBT	EXP_OTHER	clean_3BBT.pdb
4WHH	EXP_OTHER	clean_4WHH.pdb
5ORZ	EXP_OTHER	clean_5ORZ.pdb
7UXQ	EXP_OTHER	clean_7UXQ.pdb
6PAI	EXP_OTHER	clean_6PAI.pdb
6BTI	EXP_OTHER	clean_6BTI.pdb
4QKI	EXP_OTHER	clean_4QKI.pdb
6S9X	EXP_OTHER	clean_6S9X.pdb
3GA3	EXP_OTHER	clean_3GA3.pdb
6KJY	EXP_OTHER	clean_6KJY.pdb
5VLP	EXP_OTHER	clean_5VLP.pdb
8SNL	EXP_OTHER	clean_8SNL.pdb
6MLB	EXP_OTHER	clean_6MLB.pdb
7O2I	EXP_OTHER	clean_7O2I.pdb
4U85	EXP_OTHER	clean_4U85.pdb
6X21	EXP_OTHER	clean_6X21.pdb
2I5D	EXP_OTHER	clean_2I5D.pdb
1OW1	EXP_OTHER	clean_1OW1.pdb
8I3J	EXP_OTHER	clean_8I3J.pdb
7OUN	EXP_OTHER	clean_7OUN.pdb
4KMN	EXP_OTHER	clean_4KMN.pdb
5MYA	EXP_OTHER	clean_5MYA.pdb
6XOO	EXP_OTHER	clean_6XOO.pdb
6SH6	EXP_OTHER	clean_6SH6.pdb
5NTW	EXP_OTHER	clean_5NTW.pdb
1CK7	EXP_OTHER	clean_1CK7.pdb
6DO5	EXP_OTHER	clean_6DO5.pdb
8YEV	EXP_OTHER	clean_8YEV.pdb
6WHO	EXP_OTHER	clean_6WHO.pdb
7TRB	EXP_OTHER	clean_7TRB.pdb
4WTX	EXP_OTHER	clean_4WTX.pdb
5TT2	EXP_OTHER	clean_5TT2.pdb
5NJE	EXP_OTHER	clean_5NJE.pdb
5ZVB	EXP_OTHER	clean_5ZVB.pdb
6G27	EXP_OTHER	clean_6G27.pdb
3KF9	EXP_OTHER	clean_3KF9.pdb
2OCK	EXP_OTHER	clean_2OCK.pdb
4L2Y	EXP_OTHER	clean_4L2Y.pdb
6CFM	EXP_OTHER	clean_6CFM.pdb
3KAG	EXP_OTHER	clean_3KAG.pdb
7Q25	EXP_OTHER	clean_7Q25.pdb
1J9C	EXP_OTHER	clean_1J9C.pdb
6BB1	EXP_OTHER	clean_6BB1.pdb
4NW6	EXP_OTHER	clean_4NW6.pdb
1W6M	EXP_OTHER	clean_1W6M.pdb
6ROL	EXP_OTHER	clean_6ROL.pdb
4X60	EXP_OTHER	clean_4X60.pdb
5TVN	EXP_OTHER	clean_5TVN.pdb
7OEH	EXP_OTHER	clean_7OEH.pdb
3OPE	EXP_OTHER	clean_3OPE.pdb
6A33	EXP_OTHER	clean_6A33.pdb
8HIB	EXP_OTHER	clean_8HIB.pdb
3DSZ	EXP_OTHER	clean_3DSZ.pdb
7O64	EXP_OTHER	clean_7O64.pdb
5IFM	EXP_OTHER	clean_5IFM.pdb
4KFN	EXP_OTHER	clean_4KFN.pdb
4UWG	EXP_OTHER	clean_4UWG.pdb
1JDH	EXP_OTHER	clean_1JDH.pdb
8I1H	EXP_OTHER	clean_8I1H.pdb
3MFW	EXP_OTHER	clean_3MFW.pdb
5YAK	EXP_OTHER	clean_5YAK.pdb
3SCI	EXP_OTHER	clean_3SCI.pdb
1OQE	EXP_OTHER	clean_1OQE.pdb
1XK4	EXP_OTHER	clean_1XK4.pdb
8A9J	EXP_OTHER	clean_8A9J.pdb
3QFB	EXP_OTHER	clean_3QFB.pdb
7ZX4	EXP_OTHER	clean_7ZX4.pdb
4EBV	EXP_OTHER	clean_4EBV.pdb
7VCQ	EXP_OTHER	clean_7VCQ.pdb
5NO6	EXP_OTHER	clean_5NO6.pdb
3ELO	EXP_OTHER	clean_3ELO.pdb
6F5F	EXP_OTHER	clean_6F5F.pdb
1MUO	EXP_OTHER	clean_1MUO.pdb
4FJZ	EXP_OTHER	clean_4FJZ.pdb
2BVA	EXP_OTHER	clean_2BVA.pdb
1YAH	EXP_OTHER	clean_1YAH.pdb
5HG1	EXP_OTHER	clean_5HG1.pdb
7MRZ	EXP_OTHER	clean_7MRZ.pdb
9B4T	EXP_OTHER	clean_9B4T.pdb
7BQ3	EXP_OTHER	clean_7BQ3.pdb
4FSM	EXP_OTHER	clean_4FSM.pdb
7WGN	EXP_OTHER	clean_7WGN.pdb
4FXW	EXP_OTHER	clean_4FXW.pdb
7C8S	EXP_OTHER	clean_7C8S.pdb
6INE	EXP_OTHER	clean_6INE.pdb
6EIQ	EXP_OTHER	clean_6EIQ.pdb
6EJD	EXP_OTHER	clean_6EJD.pdb
4FTA	EXP_OTHER	clean_4FTA.pdb
4ZJ0	EXP_OTHER	clean_4ZJ0.pdb
8IXS	EXP_OTHER	clean_8IXS.pdb
4WHK	EXP_OTHER	clean_4WHK.pdb
1LSJ	EXP_OTHER	clean_1LSJ.pdb
7X1B	EXP_OTHER	clean_7X1B.pdb
8X54	EXP_OTHER	clean_8X54.pdb
4ZGG	EXP_OTHER	clean_4ZGG.pdb
7ZRQ	EXP_OTHER	clean_7ZRQ.pdb
2ILL	EXP_OTHER	clean_2ILL.pdb
3E0N	EXP_OTHER	clean_3E0N.pdb
5APK	EXP_OTHER	clean_5APK.pdb
4GND	EXP_OTHER	clean_4GND.pdb
6T50	EXP_OTHER	clean_6T50.pdb
3UEE	EXP_OTHER	clean_3UEE.pdb
1LY2	EXP_OTHER	clean_1LY2.pdb
4RWT	EXP_OTHER	clean_4RWT.pdb
9BHM	EXP_OTHER	clean_9BHM.pdb
8V76	EXP_OTHER	clean_8V76.pdb
2Q8T	EXP_OTHER	clean_2Q8T.pdb
8SVX	EXP_OTHER	clean_8SVX.pdb
9DKI	EXP_OTHER	clean_9DKI.pdb
4CYG	EXP_OTHER	clean_4CYG.pdb
5VY2	EXP_OTHER	clean_5VY2.pdb
6F6U	EXP_OTHER	clean_6F6U.pdb
3U85	EXP_OTHER	clean_3U85.pdb
4L3P	EXP_OTHER	clean_4L3P.pdb
3B68	EXP_OTHER	clean_3B68.pdb
8RKQ	EXP_OTHER	clean_8RKQ.pdb
3NSO	EXP_OTHER	clean_3NSO.pdb
5O23	EXP_OTHER	clean_5O23.pdb
2X7K	EXP_OTHER	clean_2X7K.pdb
4OKT	EXP_OTHER	clean_4OKT.pdb
4PX3	EXP_OTHER	clean_4PX3.pdb
3Q2R	EXP_OTHER	clean_3Q2R.pdb
9FWW	EXP_OTHER	clean_9FWW.pdb
6CO2	EXP_OTHER	clean_6CO2.pdb
1ZC0	EXP_OTHER	clean_1ZC0.pdb
3LGP	EXP_OTHER	clean_3LGP.pdb
3O8V	EXP_OTHER	clean_3O8V.pdb
4IQM	EXP_OTHER	clean_4IQM.pdb
8YP1	EXP_OTHER	clean_8YP1.pdb
3Q2C	EXP_OTHER	clean_3Q2C.pdb
5AQI	EXP_OTHER	clean_5AQI.pdb
5IZ0	EXP_OTHER	clean_5IZ0.pdb
8SVR	EXP_OTHER	clean_8SVR.pdb
5KWQ	EXP_OTHER	clean_5KWQ.pdb
3M0A	EXP_OTHER	clean_3M0A.pdb
4CCA	EXP_OTHER	clean_4CCA.pdb
1UV0	EXP_OTHER	clean_1UV0.pdb
5EW3	EXP_OTHER	clean_5EW3.pdb
7K2K	EXP_OTHER	clean_7K2K.pdb
5T8E	EXP_OTHER	clean_5T8E.pdb
7L4U	EXP_OTHER	clean_7L4U.pdb
6QAF	EXP_OTHER	clean_6QAF.pdb
2WMO	EXP_OTHER	clean_2WMO.pdb
5Q9C	EXP_OTHER	clean_5Q9C.pdb
3Q5O	EXP_OTHER	clean_3Q5O.pdb
3OTF	EXP_OTHER	clean_3OTF.pdb
6G6J	EXP_OTHER	clean_6G6J.pdb
5TYZ	EXP_OTHER	clean_5TYZ.pdb
6JVF	EXP_OTHER	clean_6JVF.pdb
8JI0	EXP_OTHER	clean_8JI0.pdb
5EOA	EXP_OTHER	clean_5EOA.pdb
4RBX	EXP_OTHER	clean_4RBX.pdb
3FVH	EXP_OTHER	clean_3FVH.pdb
4TXR	EXP_OTHER	clean_4TXR.pdb
6NIH	EXP_OTHER	clean_6NIH.pdb
6C1V	EXP_OTHER	clean_6C1V.pdb
2AEB	EXP_OTHER	clean_2AEB.pdb
3T1D	EXP_OTHER	clean_3T1D.pdb
3B3K	EXP_OTHER	clean_3B3K.pdb
7X1H	EXP_OTHER	clean_7X1H.pdb
3W6R	EXP_OTHER	clean_3W6R.pdb
2B05	EXP_OTHER	clean_2B05.pdb
6FE7	EXP_OTHER	clean_6FE7.pdb
6NM8	EXP_OTHER	clean_6NM8.pdb
8PWA	EXP_OTHER	clean_8PWA.pdb
3PVL	EXP_OTHER	clean_3PVL.pdb
8PK9	EXP_OTHER	clean_8PK9.pdb
5Z8J	EXP_OTHER	clean_5Z8J.pdb
7EBB	EXP_OTHER	clean_7EBB.pdb
8PAU	EXP_OTHER	clean_8PAU.pdb
5PGW	EXP_OTHER	clean_5PGW.pdb
6ZXG	EXP_OTHER	clean_6ZXG.pdb
7YW3	EXP_OTHER	clean_7YW3.pdb
5T2Q	EXP_OTHER	clean_5T2Q.pdb
4ZFX	EXP_OTHER	clean_4ZFX.pdb
5Q24	EXP_OTHER	clean_5Q24.pdb
3CZV	EXP_OTHER	clean_3CZV.pdb
5KHW	EXP_OTHER	clean_5KHW.pdb
8BWH	EXP_OTHER	clean_8BWH.pdb
7QWF	EXP_OTHER	clean_7QWF.pdb
4NQC	EXP_OTHER	clean_4NQC.pdb
5WI0	EXP_OTHER	clean_5WI0.pdb
1LJM	EXP_OTHER	clean_1LJM.pdb
2AMB	EXP_OTHER	clean_2AMB.pdb
3RBN	EXP_OTHER	clean_3RBN.pdb
5MV9	EXP_OTHER	clean_5MV9.pdb
8UVW	EXP_OTHER	clean_8UVW.pdb
7SQM	EXP_OTHER	clean_7SQM.pdb
5E8F	EXP_OTHER	clean_5E8F.pdb
5MV8	EXP_OTHER	clean_5MV8.pdb
5QP1	EXP_OTHER	clean_5QP1.pdb
4XZG	EXP_OTHER	clean_4XZG.pdb
4ZTS	EXP_OTHER	clean_4ZTS.pdb
7HGE	EXP_OTHER	clean_7HGE.pdb
8RU3	EXP_OTHER	clean_8RU3.pdb
9GMW	EXP_OTHER	clean_9GMW.pdb
3KYO	EXP_OTHER	clean_3KYO.pdb
1XD3	EXP_OTHER	clean_1XD3.pdb
2AW2	EXP_OTHER	clean_2AW2.pdb
3TCP	EXP_OTHER	clean_3TCP.pdb
8ADF	EXP_OTHER	clean_8ADF.pdb
5LAQ	EXP_OTHER	clean_5LAQ.pdb
5AMA	EXP_OTHER	clean_5AMA.pdb
4QSY	EXP_OTHER	clean_4QSY.pdb
8IVG	EXP_OTHER	clean_8IVG.pdb
5DKA	EXP_OTHER	clean_5DKA.pdb
6A5X	EXP_OTHER	clean_6A5X.pdb
6ZJD	EXP_OTHER	clean_6ZJD.pdb
1OW6	EXP_OTHER	clean_1OW6.pdb
4MBS	EXP_OTHER	clean_4MBS.pdb
3E6U	EXP_OTHER	clean_3E6U.pdb
5E26	EXP_OTHER	clean_5E26.pdb
5XZX	EXP_OTHER	clean_5XZX.pdb
5LPN	EXP_OTHER	clean_5LPN.pdb
4Y29	EXP_OTHER	clean_4Y29.pdb
1ZJ2	EXP_OTHER	clean_1ZJ2.pdb
7P33	EXP_OTHER	clean_7P33.pdb
7XAT	EXP_OTHER	clean_7XAT.pdb
8W4Q	EXP_OTHER	clean_8W4Q.pdb
8BEM	EXP_OTHER	clean_8BEM.pdb
5Q3E	EXP_OTHER	clean_5Q3E.pdb
6A22	EXP_OTHER	clean_6A22.pdb
4PJ5	EXP_OTHER	clean_4PJ5.pdb
5Q37	EXP_OTHER	clean_5Q37.pdb
7NN2	EXP_OTHER	clean_7NN2.pdb
7ERA	EXP_OTHER	clean_7ERA.pdb
5C5X	EXP_OTHER	clean_5C5X.pdb
5Q9I	EXP_OTHER	clean_5Q9I.pdb
4RQL	EXP_OTHER	clean_4RQL.pdb
7MXW	EXP_OTHER	clean_7MXW.pdb
6ID1	EXP_OTHER	clean_6ID1.pdb
7AWC	EXP_OTHER	clean_7AWC.pdb
7GAE	EXP_OTHER	clean_7GAE.pdb
8W6C	EXP_OTHER	clean_8W6C.pdb
4QXX	EXP_OTHER	clean_4QXX.pdb
7KVN	EXP_OTHER	clean_7KVN.pdb
4CCZ	EXP_OTHER	clean_4CCZ.pdb
5HYK	EXP_OTHER	clean_5HYK.pdb
6D0B	EXP_OTHER	clean_6D0B.pdb
5KTY	EXP_OTHER	clean_5KTY.pdb
6ODA	EXP_OTHER	clean_6ODA.pdb
5J7S	EXP_OTHER	clean_5J7S.pdb
2A7R	EXP_OTHER	clean_2A7R.pdb
5MRD	EXP_OTHER	clean_5MRD.pdb
5NNG	EXP_OTHER	clean_5NNG.pdb
3OKI	EXP_OTHER	clean_3OKI.pdb
1F2L	EXP_OTHER	clean_1F2L.pdb
6MS1	EXP_OTHER	clean_6MS1.pdb
1NUQ	EXP_OTHER	clean_1NUQ.pdb
4EJN	EXP_OTHER	clean_4EJN.pdb
4OYX	EXP_OTHER	clean_4OYX.pdb
3DKL	EXP_OTHER	clean_3DKL.pdb
4FT5	EXP_OTHER	clean_4FT5.pdb
8KGC	EXP_OTHER	clean_8KGC.pdb
5WZW	EXP_OTHER	clean_5WZW.pdb
4ZQK	EXP_OTHER	clean_4ZQK.pdb
4FSN	EXP_OTHER	clean_4FSN.pdb
4QIK	EXP_OTHER	clean_4QIK.pdb
7GAP	EXP_OTHER	clean_7GAP.pdb
8D7E	EXP_OTHER	clean_8D7E.pdb
5Q6B	EXP_OTHER	clean_5Q6B.pdb
4OHD	EXP_OTHER	clean_4OHD.pdb
3QDZ	EXP_OTHER	clean_3QDZ.pdb
7MSE	EXP_OTHER	clean_7MSE.pdb
1R39	EXP_OTHER	clean_1R39.pdb
6FG6	EXP_OTHER	clean_6FG6.pdb
8T4S	EXP_OTHER	clean_8T4S.pdb
6KQQ	EXP_OTHER	clean_6KQQ.pdb
1NB3	EXP_OTHER	clean_1NB3.pdb
2XP9	EXP_OTHER	clean_2XP9.pdb
2SHP	EXP_OTHER	clean_2SHP.pdb
4LKM	EXP_OTHER	clean_4LKM.pdb
5QRN	EXP_OTHER	clean_5QRN.pdb
2Q12	EXP_OTHER	clean_2Q12.pdb
5OX5	EXP_OTHER	clean_5OX5.pdb
8BFW	EXP_OTHER	clean_8BFW.pdb
2A2Q	EXP_OTHER	clean_2A2Q.pdb
3VVW	EXP_OTHER	clean_3VVW.pdb
3PPD	EXP_OTHER	clean_3PPD.pdb
2X8E	EXP_OTHER	clean_2X8E.pdb
7ZZS	EXP_OTHER	clean_7ZZS.pdb
3L1X	EXP_OTHER	clean_3L1X.pdb
7R59	EXP_OTHER	clean_7R59.pdb
5Q7J	EXP_OTHER	clean_5Q7J.pdb
5BS0	EXP_OTHER	clean_5BS0.pdb
7AZ1	EXP_OTHER	clean_7AZ1.pdb
7QVT	EXP_OTHER	clean_7QVT.pdb
3DLZ	EXP_OTHER	clean_3DLZ.pdb
5VCE	EXP_OTHER	clean_5VCE.pdb
7EP4	EXP_OTHER	clean_7EP4.pdb
8HLL	EXP_OTHER	clean_8HLL.pdb
3L0L	EXP_OTHER	clean_3L0L.pdb
2YQ7	EXP_OTHER	clean_2YQ7.pdb
7XQD	EXP_OTHER	clean_7XQD.pdb
7EA0	EXP_OTHER	clean_7EA0.pdb
2RJ9	EXP_OTHER	clean_2RJ9.pdb
2Q7L	EXP_OTHER	clean_2Q7L.pdb
7T7L	EXP_OTHER	clean_7T7L.pdb
7QPJ	EXP_OTHER	clean_7QPJ.pdb
5IL2	EXP_OTHER	clean_5IL2.pdb
3OBS	EXP_OTHER	clean_3OBS.pdb
1NRR	EXP_OTHER	clean_1NRR.pdb
5I0N	EXP_OTHER	clean_5I0N.pdb
5Q5E	EXP_OTHER	clean_5Q5E.pdb
7Y21	EXP_OTHER	clean_7Y21.pdb
3ZEW	EXP_OTHER	clean_3ZEW.pdb
6E2M	EXP_OTHER	clean_6E2M.pdb
8WFG	EXP_OTHER	clean_8WFG.pdb
6KBA	EXP_OTHER	clean_6KBA.pdb
5IWG	EXP_OTHER	clean_5IWG.pdb
8CGH	EXP_OTHER	clean_8CGH.pdb
5JIX	EXP_OTHER	clean_5JIX.pdb
1IFR	EXP_OTHER	clean_1IFR.pdb
5AAG	EXP_OTHER	clean_5AAG.pdb
8SWY	EXP_OTHER	clean_8SWY.pdb
5K3N	EXP_OTHER	clean_5K3N.pdb
9BW7	EXP_OTHER	clean_9BW7.pdb
5FMI	EXP_OTHER	clean_5FMI.pdb
7W6I	EXP_OTHER	clean_7W6I.pdb
8JF1	EXP_OTHER	clean_8JF1.pdb
8HD8	EXP_OTHER	clean_8HD8.pdb
5IXI	EXP_OTHER	clean_5IXI.pdb
4HKC	EXP_OTHER	clean_4HKC.pdb
8IY5	EXP_OTHER	clean_8IY5.pdb
5D1B	EXP_OTHER	clean_5D1B.pdb
6BB0	EXP_OTHER	clean_6BB0.pdb
4IEA	EXP_OTHER	clean_4IEA.pdb
3I5W	EXP_OTHER	clean_3I5W.pdb
6SMB	EXP_OTHER	clean_6SMB.pdb
7S8A	EXP_OTHER	clean_7S8A.pdb
6H1F	EXP_OTHER	clean_6H1F.pdb
2OAG	EXP_OTHER	clean_2OAG.pdb
7Q5V	EXP_OTHER	clean_7Q5V.pdb
4L7L	EXP_OTHER	clean_4L7L.pdb
3MQ9	EXP_OTHER	clean_3MQ9.pdb
5A4Q	EXP_OTHER	clean_5A4Q.pdb
8FN7	EXP_OTHER	clean_8FN7.pdb
4O0W	EXP_OTHER	clean_4O0W.pdb
5K74	EXP_OTHER	clean_5K74.pdb
1NMD	EXP_OTHER	clean_1NMD.pdb
3H1D	EXP_OTHER	clean_3H1D.pdb
3ZD6	EXP_OTHER	clean_3ZD6.pdb
8ELL	EXP_OTHER	clean_8ELL.pdb
2ATH	EXP_OTHER	clean_2ATH.pdb
3O64	EXP_OTHER	clean_3O64.pdb
7UDP	EXP_OTHER	clean_7UDP.pdb
7KTA	EXP_OTHER	clean_7KTA.pdb
5OOG	EXP_OTHER	clean_5OOG.pdb
3EG9	EXP_OTHER	clean_3EG9.pdb
4ASR	EXP_OTHER	clean_4ASR.pdb
4YUD	EXP_OTHER	clean_4YUD.pdb
2VST	EXP_OTHER	clean_2VST.pdb
5U3Z	EXP_OTHER	clean_5U3Z.pdb
8GHE	EXP_OTHER	clean_8GHE.pdb
3P2Z	EXP_OTHER	clean_3P2Z.pdb
5RZA	EXP_OTHER	clean_5RZA.pdb
5Q7A	EXP_OTHER	clean_5Q7A.pdb
6BPX	EXP_OTHER	clean_6BPX.pdb
6D26	EXP_OTHER	clean_6D26.pdb
4QXU	EXP_OTHER	clean_4QXU.pdb
3Q4A	EXP_OTHER	clean_3Q4A.pdb
4EH8	EXP_OTHER	clean_4EH8.pdb
8P35	EXP_OTHER	clean_8P35.pdb
7SKG	EXP_OTHER	clean_7SKG.pdb
7JVV	EXP_OTHER	clean_7JVV.pdb
3MJG	EXP_OTHER	clean_3MJG.pdb
5ORS	EXP_OTHER	clean_5ORS.pdb
4DLO	EXP_OTHER	clean_4DLO.pdb
4V0P	EXP_OTHER	clean_4V0P.pdb
8J80	EXP_OTHER	clean_8J80.pdb
7NI6	EXP_OTHER	clean_7NI6.pdb
8FNM	EXP_OTHER	clean_8FNM.pdb
6OCF	EXP_OTHER	clean_6OCF.pdb
2OJ9	EXP_OTHER	clean_2OJ9.pdb
3UB2	EXP_OTHER	clean_3UB2.pdb
6AKR	EXP_OTHER	clean_6AKR.pdb
5IL0	EXP_OTHER	clean_5IL0.pdb
5Q8Z	EXP_OTHER	clean_5Q8Z.pdb
6CMR	EXP_OTHER	clean_6CMR.pdb
5CM4	EXP_OTHER	clean_5CM4.pdb
5W2G	EXP_OTHER	clean_5W2G.pdb
2J4Z	EXP_OTHER	clean_2J4Z.pdb
7WUZ	EXP_OTHER	clean_7WUZ.pdb
6Q0U	EXP_OTHER	clean_6Q0U.pdb
7LOT	EXP_OTHER	clean_7LOT.pdb
2BU5	EXP_OTHER	clean_2BU5.pdb
7ZZU	EXP_OTHER	clean_7ZZU.pdb
4C02	EXP_OTHER	clean_4C02.pdb
3X1H	EXP_OTHER	clean_3X1H.pdb
6QAO	EXP_OTHER	clean_6QAO.pdb
6M0J	EXP_OTHER	clean_6M0J.pdb
5QSC	EXP_OTHER	clean_5QSC.pdb
3FGA	EXP_OTHER	clean_3FGA.pdb
3ZYA	EXP_OTHER	clean_3ZYA.pdb
8QYL	EXP_OTHER	clean_8QYL.pdb
1G3J	EXP_OTHER	clean_1G3J.pdb
7ZVU	EXP_OTHER	clean_7ZVU.pdb
4GA8	EXP_OTHER	clean_4GA8.pdb
8K6P	EXP_OTHER	clean_8K6P.pdb
6LO9	EXP_OTHER	clean_6LO9.pdb
2O9V	EXP_OTHER	clean_2O9V.pdb
5U3S	EXP_OTHER	clean_5U3S.pdb
6MV7	EXP_OTHER	clean_6MV7.pdb
1J1D	EXP_OTHER	clean_1J1D.pdb
3EDY	EXP_OTHER	clean_3EDY.pdb
6AZJ	EXP_OTHER	clean_6AZJ.pdb
7OLS	EXP_OTHER	clean_7OLS.pdb
2Y9R	EXP_OTHER	clean_2Y9R.pdb
4C2S	EXP_OTHER	clean_4C2S.pdb
1YVN	EXP_OTHER	clean_1YVN.pdb
7S7G	EXP_OTHER	clean_7S7G.pdb
4ES7	EXP_OTHER	clean_4ES7.pdb
2BO2	EXP_OTHER	clean_2BO2.pdb
6XVK	EXP_OTHER	clean_6XVK.pdb
4CLT	EXP_OTHER	clean_4CLT.pdb
5QRP	EXP_OTHER	clean_5QRP.pdb
6IMR	EXP_OTHER	clean_6IMR.pdb
8ODR	EXP_OTHER	clean_8ODR.pdb
5MDI	EXP_OTHER	clean_5MDI.pdb
5Q98	EXP_OTHER	clean_5Q98.pdb
3Q18	EXP_OTHER	clean_3Q18.pdb
2PKD	EXP_OTHER	clean_2PKD.pdb
6XA6	EXP_OTHER	clean_6XA6.pdb
2BKR	EXP_OTHER	clean_2BKR.pdb
1R9N	EXP_OTHER	clean_1R9N.pdb
2W0P	EXP_OTHER	clean_2W0P.pdb
6VFR	EXP_OTHER	clean_6VFR.pdb
7S8F	EXP_OTHER	clean_7S8F.pdb
8SNN	EXP_OTHER	clean_8SNN.pdb
7K2A	EXP_OTHER	clean_7K2A.pdb
6ZV6	EXP_OTHER	clean_6ZV6.pdb
5Q6E	EXP_OTHER	clean_5Q6E.pdb
1H10	EXP_OTHER	clean_1H10.pdb
2Y8F	EXP_OTHER	clean_2Y8F.pdb
4YLJ	EXP_OTHER	clean_4YLJ.pdb
4PLA	EXP_OTHER	clean_4PLA.pdb
7APV	EXP_OTHER	clean_7APV.pdb
7AXJ	EXP_OTHER	clean_7AXJ.pdb
4X7Q	EXP_OTHER	clean_4X7Q.pdb
1XLZ	EXP_OTHER	clean_1XLZ.pdb
2XF0	EXP_OTHER	clean_2XF0.pdb
7NMW	EXP_OTHER	clean_7NMW.pdb
7MYX	EXP_OTHER	clean_7MYX.pdb
6D5X	EXP_OTHER	clean_6D5X.pdb
6E7O	EXP_OTHER	clean_6E7O.pdb
7JHX	EXP_OTHER	clean_7JHX.pdb
5D3O	EXP_OTHER	clean_5D3O.pdb
5VR8	EXP_OTHER	clean_5VR8.pdb
4FNY	EXP_OTHER	clean_4FNY.pdb
8D6L	EXP_OTHER	clean_8D6L.pdb
7NMA	EXP_OTHER	clean_7NMA.pdb
5IBS	EXP_OTHER	clean_5IBS.pdb
2W1D	EXP_OTHER	clean_2W1D.pdb
7SKF	EXP_OTHER	clean_7SKF.pdb
6MS7	EXP_OTHER	clean_6MS7.pdb
7AJ5	EXP_OTHER	clean_7AJ5.pdb
5Q2I	EXP_OTHER	clean_5Q2I.pdb
1MFG	EXP_OTHER	clean_1MFG.pdb
5WOS	EXP_OTHER	clean_5WOS.pdb
4JIK	EXP_OTHER	clean_4JIK.pdb
3CPC	EXP_OTHER	clean_3CPC.pdb
4AGC	EXP_OTHER	clean_4AGC.pdb
4OYB	EXP_OTHER	clean_4OYB.pdb
1IYI	EXP_OTHER	clean_1IYI.pdb
7QOX	EXP_OTHER	clean_7QOX.pdb
4IYP	EXP_OTHER	clean_4IYP.pdb
2G1L	EXP_OTHER	clean_2G1L.pdb
5N2D	EXP_OTHER	clean_5N2D.pdb
4HRE	EXP_OTHER	clean_4HRE.pdb
4RXZ	EXP_OTHER	clean_4RXZ.pdb
4Q9Z	EXP_OTHER	clean_4Q9Z.pdb
4M04	EXP_OTHER	clean_4M04.pdb
1WQV	EXP_OTHER	clean_1WQV.pdb
7KS8	EXP_OTHER	clean_7KS8.pdb
2PIP	EXP_OTHER	clean_2PIP.pdb
6DL7	EXP_OTHER	clean_6DL7.pdb
6UV0	EXP_OTHER	clean_6UV0.pdb
4E8A	EXP_OTHER	clean_4E8A.pdb
1US1	EXP_OTHER	clean_1US1.pdb
8T4T	EXP_OTHER	clean_8T4T.pdb
5Q0R	EXP_OTHER	clean_5Q0R.pdb
2ZQU	EXP_OTHER	clean_2ZQU.pdb
3PDF	EXP_OTHER	clean_3PDF.pdb
5XGI	EXP_OTHER	clean_5XGI.pdb
5CC1	EXP_OTHER	clean_5CC1.pdb
1A9U	EXP_OTHER	clean_1A9U.pdb
6N7D	EXP_OTHER	clean_6N7D.pdb
8W7C	EXP_OTHER	clean_8W7C.pdb
5HYN	EXP_OTHER	clean_5HYN.pdb
9GWT	EXP_OTHER	clean_9GWT.pdb
7V1Z	EXP_OTHER	clean_7V1Z.pdb
8KE7	EXP_OTHER	clean_8KE7.pdb
8EJR	EXP_OTHER	clean_8EJR.pdb
8F7L	EXP_OTHER	clean_8F7L.pdb
6IPH	EXP_OTHER	clean_6IPH.pdb
7XAV	EXP_OTHER	clean_7XAV.pdb
8OL7	EXP_OTHER	clean_8OL7.pdb
6LZG	EXP_OTHER	clean_6LZG.pdb
7RX6	EXP_OTHER	clean_7RX6.pdb
4X92	EXP_OTHER	clean_4X92.pdb
6Z6R	EXP_OTHER	clean_6Z6R.pdb
